employee_id,name,job_role,day_of_week,leaves_taken,workload,temperature,precipitation,present
68d5ec60-3049-4078-bb9c-360cc2ef685f,Ayaan Goel,"Building, Construction and Real Estate",5,9,0.8322504123370946,39.66811177314281,44.663031134325664,0
c413fa22-ec01-4e6f-ab8b-da4c20e85fcb,Ekalinga Vohra,Media and Entertainment,3,3,0.4150915142534174,22.692404108961934,13.842883808795293,0
ab8afef3-4d95-4393-a8d4-a4bd015002d9,Aahana Baral,"Travel, Tourism and Hospitality",5,1,0.9717904028701156,39.29632461527954,10.962681982178013,1
47601bd9-dad0-4bdb-bd17-7af517653516,Krish Sankaran,Handlooms and Handicrafts,6,4,0.7074123182389346,30.21775235709544,40.73066882300394,0
149abdc5-4494-4eaa-a5dc-dd3d143ab97a,Tripti Ranganathan,"Transportation, Logistics",1,1,0.49224445796389216,42.82634665974645,33.4747563598491,0
bba3b104-a76c-48e0-8c12-b41f3c9ce99f,Gavin Vaidya,Leather and Leather Goods,1,6,0.28078551017041464,21.556014225969648,10.15780800871428,0
0c1e4499-b1ba-415d-a5f1-9f3dde770382,Devika Sur,Private Security Services,2,0,0.26225985675493774,38.60395969469994,6.307610920237339,1
5dde6577-764c-4968-8f69-be02873e7127,Nidhi Vala,Domestic Help,1,4,0.8736607441871594,20.223080878703776,34.65911238056542,1
a88728ab-c4e5-4b9e-95f9-238085300661,Vinaya Kannan,Telecommunications,0,2,0.5305671876770381,27.854040811132872,27.51164023010214,1
f7c3680e-a7e0-4de2-b0eb-856d5a1f0395,Warinder Karan,Telecommunications,2,6,0.8554367971581359,44.887731354458424,12.714069980490322,1
005f1a1f-e265-4287-a697-c6693ee1a107,Vanya Sidhu,Food Processing,4,7,0.7198121761489257,41.66838656025254,13.318572368572623,0
880ffc42-5500-4c02-8f09-d62d8e3b4843,Lakshmi Borde,"Transportation, Logistics",0,9,0.8803326353097817,44.49113829266784,36.642038590527626,0
fbc2f1ad-a82a-4e38-9645-e319ede436c2,Dominic Gokhale,Domestic Help,2,5,0.5435797417118378,31.754242413184038,19.243624815609135,0
05c8c266-6968-4cff-ae11-aac7259def59,Timothy Ramanathan,Electronics and IT hardware,2,4,0.1595381769844263,33.77015579458559,20.764209424763173,1
411ad5b2-49aa-4f0f-887b-e1b7079a52d9,Dev Parmar,Handlooms and Handicrafts,5,7,0.415716061311446,26.376361326660167,23.983079853887418,0
34f76824-ca59-4b49-96fc-6704a0d8dffa,Chaitaly Pal,Leather and Leather Goods,0,6,0.38259489526540424,21.672681031472013,1.1772657475565718,0
d8f1e2f4-56e5-4282-8d6f-9dc25a814bdb,Kabir Kant,Auto and Auto Components,6,0,0.6497144522106338,24.328899998359272,22.146226816332295,1
3e527258-6364-4d08-b64b-8497a9e06508,Ira Raman,Furniture and Furnishing,4,8,0.14730634329792355,20.229279448844384,15.40555968532582,1
d97e57b7-7c4c-4611-a6c8-e20e61d41e40,Udyati Varughese,Food Processing,1,3,0.5245811196804682,44.74285105879326,27.19685354992749,0
bbf7f946-4770-4d30-938f-8b4919f08365,Watika Dutt,Agriculture,0,4,0.5943055993506251,44.64822234791258,41.942800731549625,0
ded83e8f-83d2-4ccc-a48b-06dd9b3100ff,Chanakya Nori,"Travel, Tourism and Hospitality",6,6,0.490635557804009,41.38502843106854,43.40985869972112,0
999b26fa-a51b-4dd9-afab-9022cb4c490f,Darpan Manne,Agriculture,4,8,0.7155193182564207,32.828616295673456,19.256541868818815,1
b4d08bc3-061b-4e65-bc8a-c3c186c29038,Rajeshri Solanki,"Travel, Tourism and Hospitality",0,7,0.5438396403897966,27.262405878317075,37.511773743077846,1
6d0c29b5-24be-47ea-a0aa-6fa418be4667,Girindra Bhakta,Retail,5,8,0.9959401351952853,20.97119415035197,20.07720849328115,0
bffac04e-c4f2-4471-9f1f-6b0ba79e8eb3,Chatura Ravel,Pharmaceuticals,0,10,0.5612092126035312,44.11600587738511,17.795702212830193,1
bf5dcc73-9adb-43f1-9db1-ca91d09643e3,Harsh Sane,Domestic Help,5,7,0.3023934342235881,21.80259478083489,48.94563829023345,0
7bf5c10d-1af9-4253-aec9-45135c8b5e8a,Abha Pathak,IT and ITeS,6,7,0.7955783164278936,44.24135113767214,27.996382254489856,0
afc2c3fa-6744-42a7-b6d7-2190b8ec0f0a,Daksha Baral,Beauty and Wellness,0,0,0.4319693870786462,43.79621735478433,3.6360317848052217,1
ae74ecf6-82c2-4c7e-b24c-2bf34b1362d8,Dalbir Kalita,Agriculture,0,1,0.3402493691248389,21.426951341384576,43.60602148608459,1
002acfb3-8d5b-4b91-9475-538165472544,Atharv Saraf,Pharmaceuticals,0,2,0.7392910849008137,20.105114740964456,42.78022487055763,0
d3135236-2ad9-4e9d-8036-d3161f8ca701,Udarsh Palan,"Travel, Tourism and Hospitality",0,7,0.7862295226291797,43.36494653825052,18.01423351413016,0
73e2f3d7-b40a-4c3c-bc32-e84f0398823b,Bhavini Chandra,Textile and Clothing,5,4,0.6195338688887475,28.404822041770593,17.880925018485044,1
d2f6adf6-2ced-436f-97d3-2240582944c0,Aadhya Rana,Banking and Financial Services,0,0,0.8159956732246757,22.73654718107798,36.89457914193755,0
51cb3819-99c3-49b9-832d-f6a9001f20e6,Zaid Majumdar,Banking and Financial Services,5,9,0.31378804831919527,30.8544165220243,1.0507787415530823,1
57b17032-f6a6-408b-aaf1-20c2caaa144c,Manbir Palan,Retail,5,0,0.237191049071604,27.968918967218222,31.191088532561583,1
eb58ecf0-98e4-4e6f-bf6d-2da750b19d0a,Dominic Dani,Healthcare,3,9,0.9850093591408866,20.802821649838524,2.66342097037941,0
7a711443-8eed-474a-908b-7d70e9429131,Dayamai Singh,"Building, Construction and Real Estate",1,4,0.5894080567816062,23.89855635899949,15.735045188124724,1
5771056f-503a-440b-bcf8-d546d7a3ecc0,Falan Dua,"Transportation, Logistics",1,4,0.3793521494014961,40.56467528755696,4.7537750865623725,0
2ea36082-3418-4580-8631-2105b1b13585,Lakshit Varty,Beauty and Wellness,2,4,0.41860565145850925,37.46218574231081,48.51085662188241,1
46462dcf-82b8-4329-ba8e-559a8da78db4,Yauvani Bahl,Furniture and Furnishing,4,1,0.2767628671346353,31.750760996823544,34.2507598792559,1
c55f00ff-5d01-4940-9591-ab46708279a4,Girish Aggarwal,Retail,4,3,0.26854000955197066,38.53546206996511,48.52911747037451,1
cbfedb00-b450-423e-ab0b-6ba62d758007,Hemang Vohra,Private Security Services,6,8,0.7664755792260829,29.45767153792184,45.316065323728374,1
03fe3990-098a-479d-93af-d558e8719104,Daksh Bandi,"Building, Construction and Real Estate",6,6,0.3565998210736393,29.88812840912104,21.08794523816317,0
6944960e-452c-48f9-b7dd-af48d9bcf1ca,Lekha Acharya,Healthcare,0,5,0.8420642113526403,32.94638193643446,2.6510329956927094,0
de372ec2-d02a-472f-8d62-d496eda38dec,Ekaraj Pall,"Building, Construction and Real Estate",3,2,0.5640628416477966,40.74115878868558,11.321428860898253,1
217a6bb8-180b-4b93-9cad-a7bc4d97d57a,Aarna Gulati,Leather and Leather Goods,2,10,0.9619630532944783,35.0949185682688,21.58793039920559,1
23d3c289-dc3e-4823-b0bc-bb096ae5d1d0,Sneha Bhasin,Furniture and Furnishing,4,9,0.17412385524432974,39.235033234466,32.60704938443342,0
943a1f1a-688f-4713-9e7f-64518c1af21f,Ekaraj Dave,Auto and Auto Components,4,9,0.5982426466296012,24.100748957370577,44.013462409120265,0
b4ff6b2e-3630-492e-abcf-3f9be901d4ef,Wahab Kata,Telecommunications,2,1,0.13538488716716074,31.161811981303227,27.158386720025508,1
1d7a9099-6f07-4a48-bc12-a7a4006cf35b,Ganga Gole,Electronics and IT hardware,1,7,0.7262862661525926,38.818730951429956,17.544964044464184,0
43cb2c36-1860-4923-b520-3ecd80df0902,Mugdha Dhillon,Textile and Clothing,5,8,0.7087625187148069,40.36936974937083,7.1611746617322725,0
016000a7-98d3-4a89-a572-e894493448d4,Chasmum Dugal,Electronics and IT hardware,4,10,0.2970754162643539,24.832155595744027,4.443144652737946,0
e95553f2-fe7f-4f6e-888f-591f7409012f,Divya Bhatt,Food Processing,2,0,0.6836624759591243,26.3061224115263,42.45335383346266,1
b6526c9a-56b4-4f1d-9af5-2dfa068ca5bb,Devansh Krishnamurthy,Media and Entertainment,3,3,0.966664820375438,39.460050792297885,7.836603397712888,0
931b376b-734e-4079-a909-faf7b7430fcc,Dhruv Loke,Agriculture,5,4,0.19388607061847973,42.0228826159693,31.14190318362343,1
638b917a-4759-4a93-8489-56b3480c5385,Netra Bhat,"Transportation, Logistics",4,9,0.7651989317878097,31.988723595841876,22.111042826465376,0
ea0773e7-116a-4a00-8c44-1fb6ec230685,Christopher Mohan,Furniture and Furnishing,5,10,0.46523531087926817,44.47698177853949,8.16807908594076,0
651b6934-df14-4bab-b715-1ec37ce15983,Keya Ghosh,Banking and Financial Services,1,10,0.831645728595436,38.37039409019549,16.542293297475524,0
319ef2b5-4e2c-403b-b862-ec01f3d0da83,Falak Balan,Textile and Clothing,4,5,0.4210339859499629,22.433152501718332,30.518611730408345,1
4124be27-6555-4d63-9069-f5eac5bc5618,Frederick Mandal,Furniture and Furnishing,0,8,0.7913476861728143,42.01120726743314,27.163226608332558,0
cbdb6424-7294-4842-80fe-127a53756786,Michael Sura,Beauty and Wellness,6,3,0.8567352750162297,32.198829588455986,44.239700202604446,1
a09c7daa-fc1e-4ab7-bca0-a62bbb3179b5,Bhavani Mishra,"Transportation, Logistics",0,4,0.26638442230024306,21.163935996295614,7.83655431188005,1
ce8e7de1-7d84-467b-96a6-589812541fb6,Saumya Rege,Electronics and IT hardware,4,5,0.1573778681704959,22.08793437107236,10.39171327113878,0
de693884-448c-496a-9067-d1588c857699,Kavya Kapoor,Retail,4,1,0.2644914478528094,35.74250657163783,9.72178330539188,1
a854f6dd-b32b-4c36-86e5-ee88a7cd29b3,Oviya Mane,"Building, Construction and Real Estate",2,3,0.6834256178242377,22.161747631212787,34.89414300366625,0
86fd1f9a-c8e0-4210-b2d1-b24bfd6c523e,Adya Mohanty,Telecommunications,6,9,0.28492248386942237,27.16306925710387,32.50837563990905,0
e7c1bbbe-d902-4dd7-a285-6d6296b54666,Lekha Garg,Telecommunications,2,3,0.2141325904266152,43.410901145584674,45.77526368516024,0
cce5e0ce-3e07-40cc-9ce6-bee1f9bb086e,Parth Pai,Food Processing,1,6,0.5614070995743058,41.717536145849905,28.54986405537422,0
4619b5ff-c70e-4478-9bc4-00b4ae26b4ae,Mitali Mammen,"Building, Construction and Real Estate",4,5,0.9259109200085084,31.090357853396505,16.21241698113942,1
be73e45a-0f4a-485c-8ee4-2e867d2cc02d,Chakradhar Ganesh,Domestic Help,3,6,0.594363697714725,28.469340545686887,38.689602515798434,1
64179160-296a-4006-944c-f2909834f826,Prisha Memon,Handlooms and Handicrafts,4,2,0.5045630105642737,38.27415016495621,1.1719623072426133,1
ef5eb41d-fd0e-48f3-9e59-dbc2554b1d6a,Krish Pall,Auto and Auto Components,4,8,0.738749618191638,42.73366002669015,45.14963692984125,0
65322e14-0946-499f-8235-b20d18fba64a,Udant Pal,Pharmaceuticals,4,7,0.43359409159199125,43.51873635860596,39.467252381744856,0
9b3d813d-fc96-4f28-a77c-b88a1ff6c7a3,Falguni Mann,"Building, Construction and Real Estate",4,7,0.7949549600994883,38.15131838559891,27.191768082205165,1
89614302-c116-4939-8deb-357799bacf0e,Balhaar Viswanathan,Handlooms and Handicrafts,5,9,0.780002623769697,40.11430373572428,20.001825813938613,1
7ea1962a-61b2-4646-b38b-413b72510198,Riya Ranganathan,"Building, Construction and Real Estate",2,0,0.6276707200258084,40.58624656848518,3.3533411882045727,1
49cd49ca-da99-4db8-899f-3b0a2b9cb03c,Leela Rastogi,Food Processing,6,9,0.14273428304020966,29.2315602605128,32.67379932548003,0
1c7d65c4-9a7d-44e8-9393-204905f11848,Ishanvi Choudhry,"Travel, Tourism and Hospitality",4,8,0.131044352607173,39.39504335475182,18.052342953179895,0
1fa98e17-7e1f-4699-9487-260ce911ec7f,Nisha Kapoor,Media and Entertainment,2,1,0.42582537753079963,37.984366623498985,9.52952683854688,1
62faff68-85b7-4d2c-85eb-9598a70fecb4,Rudra Bora,Leather and Leather Goods,0,5,0.8857843403155201,44.1596603685021,49.19784508669296,1
34cf2200-1e9f-456b-ac49-d1f540cd0f85,Vincent Mitra,Leather and Leather Goods,3,7,0.7212554450661172,35.56255431590297,36.7788732875131,0
e0f508e0-db79-4406-87dc-470e32f09d47,Manthan Kapadia,Healthcare,4,4,0.8859041783886628,24.25481229148565,1.7894586589725703,1
6f9e6122-42a4-4442-add4-51b15ac29954,Nidhi Varghese,Banking and Financial Services,1,4,0.3465775619076078,27.736238250198692,23.903502408833887,0
a462bd24-fc25-49cc-ac6a-99f9c87de8fb,Charvi Barad,Retail,2,8,0.1992282418867558,27.602950124246572,12.08337397032424,0
88806156-c5f9-46d3-9941-03c87d1ce24c,Damyanti Aurora,Banking and Financial Services,1,6,0.24838788187122435,41.941590725258074,37.890061247665855,0
6046513a-f39c-4b31-b65d-d16bff41480f,Udarsh Mistry,Healthcare,6,10,0.7102529711932533,24.18701921829489,8.679718716092156,1
eed126ca-cb78-4e1a-bd19-85518a23ff3e,Radha Malhotra,Retail,2,4,0.6129849034740875,30.95570572455693,13.166835303153029,1
1eafe840-1122-438b-9573-74226af6e32d,Suhani Ranganathan,Agriculture,4,7,0.926045840591608,37.610859097845044,3.9199961192516843,0
867fbc83-de6e-48d5-a871-2f7901734865,Nirja Hegde,Media and Entertainment,2,4,0.3539530251361427,26.191044047686596,14.502364566780363,1
949d3ddf-da3b-4b6e-803a-006baf5ee65f,Victor Bhatnagar,Private Security Services,5,1,0.939021523950467,26.130050062540697,38.027708076632514,1
93c48ebb-4449-4928-ae67-5c6921156630,Eiravati Thakur,Media and Entertainment,2,3,0.8679955892135083,44.202926340095146,18.59523269609089,1
e6c49f23-92f9-4828-b42a-9eb0d9f558ef,Zarna Om,Electronics and IT hardware,0,3,0.14462442127103944,39.95036921651653,42.62734568704467,0
aaed9a3c-c14b-4938-970e-f1f70019fe32,Shivani Balay,Media and Entertainment,0,3,0.8965173977175236,30.67395880688936,19.619966493758906,1
84f5ab38-dd17-48fa-b293-34e28e9b3cb4,Amrita Oommen,Telecommunications,4,4,0.2780206366092096,44.95886687556947,11.566915434828184,1
8ce90b84-3947-438b-a7d8-ce26f2610f73,Ikshita Goel,Pharmaceuticals,5,5,0.4840595668797115,36.48828105156328,40.34642555247026,1
d5fdd8a6-0c2b-4b78-a51d-bc0fb134c31e,Manan Batra,Banking and Financial Services,0,7,0.5357401242480054,39.68504534356341,18.44292199969389,1
ed12c4cb-2eb2-429d-809d-f91b3cb878fe,Krisha Sankar,Domestic Help,2,9,0.31891132527550303,41.57194364527225,36.456954069824995,0
4cf48e3f-1800-4a2a-9ecc-5898a0239b5d,Advaith Chaudhary,Electronics and IT hardware,2,1,0.3081451123931991,39.83006241283793,42.71305618288184,0
4689c634-2270-471d-a7e2-5d54a0adcfb2,Oeshi Soni,Auto and Auto Components,2,9,0.5974290449711729,44.78253087948539,33.28786846062305,0
51472948-6c65-480c-a1e6-6e4f1e0ed3d8,Pallavi Vora,Agriculture,4,2,0.5412979054294162,24.37354791729636,24.415626397542855,1
d95c25fb-0eed-4a8a-877d-b83d0d50f923,Qushi Patel,Handlooms and Handicrafts,3,9,0.3306064781737824,37.47101096352387,35.028958152827535,0
7f2149f7-c63e-4524-a907-1d2bcbb5f8b3,Lila Sarna,Leather and Leather Goods,5,0,0.18307423789230054,28.052181748435736,2.4531439862280067,1
5a195585-4dab-4d47-bba5-2e8feda8614f,Keya Iyer,IT and ITeS,3,1,0.6774407740484322,36.057603831497374,47.855305872656544,0
c8d2dd56-1563-48ac-8195-f743fa797107,Suhani Kalita,Textile and Clothing,3,5,0.6808600873076089,43.356002989585605,7.88670419948555,1
c569c46b-e20b-4bfe-9a3d-d44057b12a76,Dayita Borra,Beauty and Wellness,2,7,0.9707280823672417,33.312731427297074,23.54399492756806,0
dff6a9cf-3137-458b-9295-06012bb9bb31,Tanvi Badal,Pharmaceuticals,1,2,0.3186978425779654,21.72608592503905,5.054357388016056,1
0fa144cc-3785-475d-8156-5ccc38ed1599,Anirudh Rajan,Retail,2,1,0.3357255068114837,24.67227638173705,47.089659669960895,1
de72bb9c-38dd-4aa4-aa7f-eb018be910c0,Lipika Batra,Domestic Help,5,8,0.4597980268688412,37.958110208552,27.04003727705887,1
58db5543-f314-45ce-9f83-0ec67ed4c3c3,Siddharth Char,Handlooms and Handicrafts,6,3,0.919678917002209,22.102924144263127,14.265979272680118,0
b181580f-e4a4-4a59-968e-acf2149f2f88,Lucky Saini,"Transportation, Logistics",1,8,0.16960656402617386,34.248114042887515,20.577394705180467,0
62da2088-5537-4fed-bb6c-03f8e753769e,Bachittar Zacharia,Textile and Clothing,4,4,0.9010346809002389,40.345376753380066,39.42886944807705,0
9a493fdb-7442-4d57-b492-e72b405890ab,Indira Dutt,Handlooms and Handicrafts,1,5,0.9037312790576723,40.05453013265577,7.5957913318820065,0
106bf43e-00ed-4496-9a62-822590175c70,Aachal Rajan,"Transportation, Logistics",5,6,0.3222706063033395,42.30395738320253,49.724248127734754,0
a5fb9c15-9d0d-4437-a5f6-65ccba80c308,Vihaan Garde,Auto and Auto Components,1,8,0.5375793156023126,28.24401715237935,46.12529071594758,0
8c084b0d-ccdb-42a7-b5c0-73961d537663,Saumya Rajagopal,Auto and Auto Components,5,8,0.7411230951024159,22.47460656988197,15.515351600308607,1
c1e54c5a-cc02-465c-b428-635f876ebd51,Ikshita Sachdev,Banking and Financial Services,4,8,0.9468268359736426,30.44188728139507,24.734526527588628,0
9ad296c8-b248-4c58-bb5a-d2cb885128be,Ekaja Nair,IT and ITeS,3,1,0.22294205919212018,30.26410664564765,4.611509361300814,1
43a2b6cb-d9d2-4269-9c24-e0b04b65f266,Radha Ravi,"Travel, Tourism and Hospitality",4,0,0.9308103844911493,37.4557275217917,0.32215449807599383,1
cffd19e8-cefc-4ea6-bc7a-19637aa438c0,Ishita Randhawa,Agriculture,5,7,0.5058390455120907,36.75161148281318,7.209726106259639,1
615821d8-1482-4adc-82cb-0c9bcf57362a,Ira Oza,Leather and Leather Goods,5,5,0.7722901659562976,32.2937365504618,27.422676158517234,0
3de3003d-9c08-400a-a0d7-3a6c333a5858,Janya Soni,Food Processing,5,0,0.39097409958116036,40.383278114267284,0.2949595054876464,1
031660db-28c5-49ff-bbd8-890038033a1c,Sneha Badal,Auto and Auto Components,2,0,0.6446121639979575,22.19428942718433,9.676966142535182,1
7febed0c-a142-409a-9339-b08e1c929415,Tanmayi Choudhary,Furniture and Furnishing,0,6,0.6958125531058436,24.779016452675613,47.031713560247184,1
af070322-7874-4816-ab7b-db1adf7de161,Qadim Varughese,Retail,1,5,0.9637274094196698,39.425832899132814,6.1888451336678365,0
952bbebe-f641-42bd-9803-c2fbf09fd238,Isha Chand,Retail,1,8,0.5405865033205615,31.88980277223658,29.44869404014395,0
fc428f6e-33c7-4a06-9aac-a7008faa60c7,Praneel Ray,Textile and Clothing,1,2,0.6484079081178274,26.610306054387667,37.56495362787981,1
b1e52786-bc54-4d6a-a41d-62e19de065a6,Isaac Butala,"Transportation, Logistics",2,0,0.9987719280161904,38.77468239976329,37.576565581112995,0
ae1040fd-36bf-45b0-b219-cd1e7689350e,Zilmil Pandit,Banking and Financial Services,1,3,0.4803360419651935,31.519638451619663,48.640222806007266,0
59901831-c1b0-43c7-997e-80307dc362e9,Anamika Sengupta,"Travel, Tourism and Hospitality",4,2,0.1378035956403697,26.994249458878077,7.492427320374556,1
b6d52c85-5758-4ab8-aed5-37b1de8627bc,Lakshit Dhaliwal,"Travel, Tourism and Hospitality",0,9,0.5391829815196346,42.090988227733945,14.067535020987949,1
adce275b-6f94-4ca6-9dc7-c43cf405c0f4,Riya Warrior,Domestic Help,0,1,0.10578858338877883,29.442959825626193,14.887250003950298,1
dc334528-c420-401f-84fc-4e6767443802,Balhaar Gupta,Food Processing,3,7,0.21589562972420773,32.993218401731056,29.324064103657292,0
4bfb85eb-489b-47cf-b36e-beeeabdf4b8b,Mekhala Shroff,Retail,6,6,0.25345301158765027,30.813017246818255,5.914315404086978,1
5e2a455d-d2b3-4898-b5f9-45822f193275,Agastya Dutt,"Building, Construction and Real Estate",1,9,0.2831537162031392,31.9158307264807,12.944504424983005,0
a1456ca6-e3c3-4476-982a-271e21263c4a,Karan Sen,Leather and Leather Goods,3,5,0.3179580233115608,44.10352098478204,8.576607333239068,0
a9544d45-aed6-4895-a16f-57b69e128342,Faris Aggarwal,Banking and Financial Services,5,5,0.80768344995163,39.29106034583547,42.61614842934488,0
e5714cf8-f4c4-463b-a5fb-6d18f51fd864,Charvi Ramanathan,Media and Entertainment,4,2,0.3721578601052309,36.783316817792674,20.42112983247814,0
7d3ce32e-8bf8-4308-9994-2d46210cc64b,Ethan Luthra,Healthcare,6,0,0.6572917768229971,32.1094510256739,23.49156632016422,1
ffc44641-4c45-401d-851d-41669c02d088,Devika Chad,"Travel, Tourism and Hospitality",0,9,0.7119281081492507,30.487545945519493,38.528434890148596,0
093959fd-c3d1-4582-a78a-e63b2d4eef90,Daksha Contractor,Electronics and IT hardware,2,7,0.5928001968614431,44.796926772483864,0.3953011187719402,1
9907aeef-1da2-48c6-adbc-2d2b7d4e356c,Naksh Sethi,Auto and Auto Components,2,1,0.42675050302176054,44.96855907674749,32.48384392833323,0
20e601d1-b715-4986-ad26-b887b9aab979,Logan Balay,Beauty and Wellness,1,2,0.9505232921696801,40.06741215220606,44.70616990913643,1
a44b1ecf-cd06-4029-80b9-66ceb49b9c79,Udyati Char,Retail,2,10,0.8710335213372238,35.45704578089325,9.714383617710704,1
5e9a95ef-e172-4752-b39a-a15d9ad5fcd5,Daksha Nadkarni,Beauty and Wellness,3,1,0.8819660503835084,28.07008140398873,0.012450014937026577,0
944d9d36-ad44-4b5e-8b69-cd70253bd267,Amruta Kumer,Beauty and Wellness,6,5,0.649366062434352,23.511246509375106,30.10748852733404,1
9e5c5c3f-67d2-4725-96f8-a2f9ff2cc356,Wishi Mitter,Pharmaceuticals,3,9,0.1827620895205494,34.50575258060738,4.692266143617441,1
e8f1ebd3-7923-4454-a8e3-9ebc05e987cb,Ijaya Kunda,"Building, Construction and Real Estate",1,1,0.7695306067043631,20.24781189314821,1.4610934903552641,1
801c9874-0a18-4d2f-bd2a-dee239ca0f85,Ekaja Nadig,"Travel, Tourism and Hospitality",2,4,0.6067631126757914,31.003783234095764,29.916205858894173,0
31a57d01-9a44-459b-b19c-c8902884d866,Xiti Lalla,"Transportation, Logistics",5,6,0.8673873032429013,26.642203445652534,26.07556053715702,0
e85a6dc1-80f4-4674-838d-ed729fc1ed1b,Daksh Brahmbhatt,"Building, Construction and Real Estate",6,7,0.6628048857125732,43.38019866357304,44.47854374198528,0
2960b289-0b0e-4cb2-a40d-db50bf862fa7,Finn Gole,Furniture and Furnishing,1,8,0.2697728953225296,41.086182290018996,13.191342450439253,0
6d26efa2-e8dd-470c-9194-76001c642d26,Neelima Date,Media and Entertainment,3,2,0.6605988583324227,26.909227452750894,21.240023552646996,1
58f6977a-b8e8-4d9c-8942-10afe40a3434,Hamsini Ben,"Building, Construction and Real Estate",4,8,0.4194319752394031,43.68580586309777,26.974048885571545,0
2452fdeb-e289-4606-8974-2e140894701b,Anika Devan,Telecommunications,4,2,0.7494438014827841,42.37225940977307,33.15836625750273,1
44289e18-606a-42ee-a895-e60369aa3d42,Yashawini Das,"Building, Construction and Real Estate",1,5,0.8927783785435692,40.27286164882955,35.74196082152471,0
b71cbf21-e585-42b1-949a-3f2b24af51e2,Aditya Chhabra,Furniture and Furnishing,3,6,0.7948154476645886,27.038301261245746,26.278536843820245,0
77984098-ffba-4170-ad48-dfe61b163202,Harshil Mutti,Handlooms and Handicrafts,1,6,0.38022904646148425,21.99103288467992,24.710702342533803,1
627aca39-e229-430e-93b4-3fcd3ca145db,Liam Dutta,Healthcare,5,4,0.46103333873035934,43.57690180558429,9.217405167427156,0
6266d06a-90f1-4d19-be37-15b0c8af305f,Nihal Thaman,Handlooms and Handicrafts,3,5,0.4678279974323588,36.42980063239672,6.425359512361705,1
955f9547-5dc8-4142-acc6-30da4a68b3c1,Ishaan Prashad,IT and ITeS,2,5,0.915228296638295,28.80674939697567,15.08223669693291,0
62be0699-d41e-4099-836a-1d9f616c5cee,Aarnav Chakraborty,Private Security Services,3,5,0.7569382392811436,40.04055385899549,25.74121425873761,0
b28fd7b4-0f9b-4005-aa3c-b33272521cbd,Yauvani Radhakrishnan,IT and ITeS,2,0,0.1731259630230107,20.76453045937502,45.582326961476355,1
27c4e5d1-37ca-47e9-a00f-26c82382de1f,Samesh Bahri,Media and Entertainment,0,9,0.937546566824444,29.454343169639518,14.601878416707464,1
2c679368-cae0-4872-8033-b898d2114e94,Nihal Gopal,Electronics and IT hardware,4,0,0.5919901342054579,35.5567787928566,7.495795495199953,1
3e36847e-6493-4ae2-ab3e-1ba2800b56a3,Anamika Balan,"Transportation, Logistics",4,4,0.4082838856088804,34.907607812820245,34.93066768512095,0
4a6d50a4-9cc7-484d-821e-af0a588f4547,Raghav Konda,"Transportation, Logistics",0,10,0.7147287821272532,34.370468664738695,5.563289953179967,1
3eaddd76-772f-4c6e-81af-da40a8f4614f,Dayamai Dara,Electronics and IT hardware,3,0,0.5753777237361118,33.7313356402964,35.98967570255313,1
a9bbf0a2-d835-4dd0-952b-99e69a8f5e6a,Urvi Bava,Media and Entertainment,4,8,0.15360667040020973,24.955302960940976,19.514869165310134,0
1c806e1a-5c40-4ee0-9715-9a243009d3f7,Yadavi Oommen,Furniture and Furnishing,5,8,0.19184582151255017,38.12249974307649,17.03865950382682,0
c09ff80c-145c-4ff2-8ceb-79b2d93418de,Wridesh Bawa,Textile and Clothing,6,4,0.39523772514156896,34.0511164570847,9.911421253063256,1
8b18939d-b06c-4b3d-af80-4fdcc9af4745,Jagdish Wali,"Building, Construction and Real Estate",5,9,0.9664427638044578,29.86689549379252,5.808636760453828,0
8e845a30-879b-4f7c-a032-28e4a1b7d8ad,Ethan Rout,"Transportation, Logistics",2,1,0.7104442486925174,31.2161204070144,24.66385853373612,1
9394bbe2-fcac-4428-9673-ecc5505a2011,Yahvi Batra,IT and ITeS,5,0,0.22295685403629983,22.121307408827327,47.42313516900364,1
20f0d3b4-52b2-4631-82b1-97f7345b9045,Yuvraj Mutti,Healthcare,4,5,0.7407592154167105,25.765501623439327,17.064187690000903,0
0b3384ca-e420-4c4e-bd6e-e3e7df0b899b,Logan Mall,Media and Entertainment,1,9,0.4619946260638982,26.166172871289017,30.838946846616054,0
397585f5-1419-477f-90fd-14e1228a0c79,Lohit Yogi,Retail,5,0,0.2786993891312227,39.39904876343282,38.608253445950844,1
2e85da96-df6e-44ae-8f44-c5aacb71c3c2,Darpan Dayal,Media and Entertainment,4,5,0.8750189346613814,31.101910763553626,26.531725913464093,0
4268e101-06fa-4e04-b055-e998e07d8eac,Forum Karnik,Pharmaceuticals,5,4,0.6237980495142741,20.44038647475252,30.249830043522813,0
d5b9361d-8bf1-4df7-b346-72014bcb4ac2,Bimala Bains,IT and ITeS,1,5,0.3055842183922124,21.871044612065315,46.46801556642149,1
517b93c8-6f93-4122-9434-7756aafc5bf8,Nathaniel Palla,"Transportation, Logistics",2,4,0.822712056647956,20.60784494148251,47.38625911260668,1
0aae3f8f-0924-43a6-9c2d-7a31feaa9852,Gunbir Wadhwa,Retail,2,6,0.5013009774728449,24.16530708170275,11.796091364118045,1
63ba9115-962f-48ce-9a71-e4bc516c8a68,Damyanti Munshi,Telecommunications,2,5,0.2491929758496042,22.017985421442237,19.296066749916875,0
